episode_id,policy_model,checkpoint_variant,task,object,tote_placement,external_camera,created_ts_ns,utc_date,session_id,meta_source_path,meta_sha256,static_source_path,static_sha256,initial_item_count
000000000547,groot,270226-ee_rot6d_rel:150000,Pick all the items one by one from transparent tote and place them into the large grey tote.,Batteries,right,left,1775224653415656140,2026-04-03,,phail/v1.0/dataset/rollouts/000000000000/000000000547/meta.json,73ded987a6594649b3a315a24dfe741fb76520b006b01bb7fe8310c9208e59d1,phail/v1.0/dataset/rollouts/000000000000/000000000547/static.json,9080587d2417e858c07d2f9b23491cb02b0ed12b07fe79fac63aa99006a72374,8
000000000548,groot,270226-ee_rot6d_rel:150000,Pick all the items one by one from transparent tote and place them into the large grey tote.,Batteries,left,left,1775224932922096471,2026-04-03,,phail/v1.0/dataset/rollouts/000000000000/000000000548/meta.json,6f787f03f915d5e9c3988cea411e693e18453efd69602a45cdb894953612b4b2,phail/v1.0/dataset/rollouts/000000000000/000000000548/static.json,1c8f985f7f9fd0f2631a2c9b98d25d793cbb66ef61097a70f578d2289197f31f,8
000000000549,groot,270226-ee_rot6d_rel:150000,Pick all the items one by one from transparent tote and place them into the large grey tote.,Batteries,right,right,1775225247868925028,2026-04-03,,phail/v1.0/dataset/rollouts/000000000000/000000000549/meta.json,15fce509d55753945677b6a638f8ad3576ee10b63482751589a74d84255a4b3f,phail/v1.0/dataset/rollouts/000000000000/000000000549/static.json,26434fb9f82906762326b136d575d501192e2e6f476d6a3ddc5e2f7c7627c7c6,8
000000000550,groot,270226-ee_rot6d_rel:150000,Pick all the items one by one from transparent tote and place them into the large grey tote.,Batteries,left,right,1775225555592809492,2026-04-03,,phail/v1.0/dataset/rollouts/000000000000/000000000550/meta.json,8fe6040fefb575e2cac63f798fa5f3bbe601ea249d17eb844c652bb19fcc4b26,phail/v1.0/dataset/rollouts/000000000000/000000000550/static.json,7353a88f555c0be8542bb39bd90b31d5c4750791e0a0dd8c66c20a91113f9789,8
000000000551,groot,270226-ee_rot6d_rel:150000,Pick all the items one by one from transparent tote and place them into the large grey tote.,Batteries,right,right,1775225826443709474,2026-04-03,,phail/v1.0/dataset/rollouts/000000000000/000000000551/meta.json,f0e5cb767834555641753c1110a84faf4b210485254e2676b6da93b6cff21f59,phail/v1.0/dataset/rollouts/000000000000/000000000551/static.json,5ee9e1732497e136cb8c5d2dacc20c07e7bbb4ca0590ef03c392aba1be61d950,8
000000000552,openpi,270226-ee:199999,Pick all the items one by one from transparent tote and place them into the large grey tote.,Batteries,left,right,1775226100650518792,2026-04-03,,phail/v1.0/dataset/rollouts/000000000000/000000000552/meta.json,6e145d93bb5d699e2af0e233697ecd015d8e2bdbe672f61f3fd45b1a0d9ee449,phail/v1.0/dataset/rollouts/000000000000/000000000552/static.json,ca75d64153698ab7a19fba810642cc9e7fc1a3b712845f909d200c48825c38b0,8
000000000553,openpi,270226-ee:199999,Pick all the items one by one from transparent tote and place them into the large grey tote.,Batteries,right,right,1775226423369252474,2026-04-03,,phail/v1.0/dataset/rollouts/000000000000/000000000553/meta.json,7131c0cc6843669bb7c636ce904a2297ce94ef1985349144d41e3959bcbf5084,phail/v1.0/dataset/rollouts/000000000000/000000000553/static.json,adde5e45ede1dd09b9369af612846a2930efee48e45fa15be2086206d7ded43c,8
000000000554,groot,270226-ee_rot6d_rel:150000,Pick all the items one by one from transparent tote and place them into the large grey tote.,Batteries,left,right,1775226538614278863,2026-04-03,,phail/v1.0/dataset/rollouts/000000000000/000000000554/meta.json,46b621d07574bfce734b3a28da514f4007e6c2e162cee6dafb621d0157fdeb29,phail/v1.0/dataset/rollouts/000000000000/000000000554/static.json,be6f932a04b43705ff9f07e83fc6bd4db1fc3768bcef89384597339252a28a08,8
000000000555,openpi,270226-ee:199999,Pick all the items one by one from transparent tote and place them into the large grey tote.,Batteries,right,right,1775226815516571117,2026-04-03,,phail/v1.0/dataset/rollouts/000000000000/000000000555/meta.json,370ca2de86e007f61b21bcdb99412c82fc549b92aad6f5dd1039fb33cdb76f8a,phail/v1.0/dataset/rollouts/000000000000/000000000555/static.json,5f7dd82f3704b65ab9f1d7a596eb88b5ef3878efdb402af7c27609cbadd044b7,8
000000000556,openpi,270226-ee:199999,Pick all the items one by one from transparent tote and place them into the large grey tote.,Batteries,left,right,1775227086701526112,2026-04-03,,phail/v1.0/dataset/rollouts/000000000000/000000000556/meta.json,884ab59d9d779bf5fb5df808db0a4d151e84ad4bed4a0a715f9a7ab15451db19,phail/v1.0/dataset/rollouts/000000000000/000000000556/static.json,9ec733397de06ffeb68af062400dfbda4ff70bf00d35e60de531db813cfd9776,8
000000000557,openpi,270226-ee:199999,Pick all the items one by one from transparent tote and place them into the large grey tote.,Batteries,right,right,1775227384208472103,2026-04-03,,phail/v1.0/dataset/rollouts/000000000000/000000000557/meta.json,9225efee8ec1e2889c51051bae80285332b4217e131a9cfd82a9063829c3a696,phail/v1.0/dataset/rollouts/000000000000/000000000557/static.json,dec81794afc535c8480d48626ba6ccd03c0e5aa37941c8181c7d1aac24540d75,8
000000000558,openpi,270226-ee:199999,Pick all the items one by one from transparent tote and place them into the large grey tote.,Batteries,left,right,1775227681736606150,2026-04-03,,phail/v1.0/dataset/rollouts/000000000000/000000000558/meta.json,6663564d6d51f7bf0a54003a7bd57c6565ac24d61fd8c183474584f40d8ff2aa,phail/v1.0/dataset/rollouts/000000000000/000000000558/static.json,d3127f3c09e18876a6bcd93308499dbfaf84b22bd9fb91ca92a1b6bdac5157a7,8
000000000559,groot,270226-ee_rot6d_rel:150000,Pick all the items one by one from transparent tote and place them into the large grey tote.,Batteries,right,right,1775227984989502842,2026-04-03,,phail/v1.0/dataset/rollouts/000000000000/000000000559/meta.json,73c87123e199f92a318593412e45f5a748e7ff6d0d890922f77061a4287dc577,phail/v1.0/dataset/rollouts/000000000000/000000000559/static.json,0376643f6fffc6578a306a434ee4b68aa17fceb4981200ac304f346f84b5525a,8
000000000560,openpi,270226-ee:199999,Pick all the items one by one from transparent tote and place them into the large grey tote.,Scissors,left,right,1775228340885803481,2026-04-03,,phail/v1.0/dataset/rollouts/000000000000/000000000560/meta.json,996800df01e76a7ede6d24ea85030e5990c45eb1b8c17cc27f510fc09a74368c,phail/v1.0/dataset/rollouts/000000000000/000000000560/static.json,1fc360c40fab51f425f30a5bbcd8811381cf1bb6f87715431cd4e0410669121d,8
000000000561,groot,270226-ee_rot6d_rel:150000,Pick all the items one by one from transparent tote and place them into the large grey tote.,Scissors,right,right,1775228630371405472,2026-04-03,,phail/v1.0/dataset/rollouts/000000000000/000000000561/meta.json,82db914adff180e4bc411c5c99a56d51f0008db75b54315d33957032c4b48c46,phail/v1.0/dataset/rollouts/000000000000/000000000561/static.json,fa0720950436726c1b048114529099e02c3c863c826f7e9e79e01d9d98cc4745,8
000000000562,groot,270226-ee_rot6d_rel:150000,Pick all the items one by one from transparent tote and place them into the large grey tote.,Scissors,left,right,1775228927165097026,2026-04-03,,phail/v1.0/dataset/rollouts/000000000000/000000000562/meta.json,f5e003ae5427c9e68b793fe9a64eaa98d903ac3d9ab022b613cbf569f0517eac,phail/v1.0/dataset/rollouts/000000000000/000000000562/static.json,2403baeeed8117b310eb682b159ff39eb675b3ae537acc9156b36641fb25f01d,8
000000000563,groot,270226-ee_rot6d_rel:150000,Pick all the items one by one from transparent tote and place them into the large grey tote.,Scissors,right,right,1775229218457017035,2026-04-03,,phail/v1.0/dataset/rollouts/000000000000/000000000563/meta.json,97c810953b1c2f3009ca11e68b90a51d31d4b41de1c5f01e25f61c5ed814897d,phail/v1.0/dataset/rollouts/000000000000/000000000563/static.json,7a7146649ea054c919a23c3e12164df23222a4fd008a629c42fc3abf2d269bed,8
000000000564,openpi,270226-ee:199999,Pick all the items one by one from transparent tote and place them into the large grey tote.,Scissors,left,right,1775229494216301931,2026-04-03,,phail/v1.0/dataset/rollouts/000000000000/000000000564/meta.json,7dc514ceb2d2364d5235d56d2e20f0432f8e7190c32665a0a00b540b7d280b6a,phail/v1.0/dataset/rollouts/000000000000/000000000564/static.json,d5462a9c1b34a103ee10606b0992edcda4a448a6f025753b4785044470309a2f,8
000000000565,groot,270226-ee_rot6d_rel:150000,Pick all the items one by one from transparent tote and place them into the large grey tote.,Scissors,right,right,1775229771539572745,2026-04-03,,phail/v1.0/dataset/rollouts/000000000000/000000000565/meta.json,93300ef8233ec53151c6e997b0d934c2999925c27f21e6e7d3c35aceb3423538,phail/v1.0/dataset/rollouts/000000000000/000000000565/static.json,e1a1d3a6763a484161e66ad0d5aa6d18549e52b9f09dcde226c2a7c2375e8bb9,8
000000000566,openpi,270226-ee:199999,Pick all the items one by one from transparent tote and place them into the large grey tote.,Scissors,right,left,1775230088495245646,2026-04-03,,phail/v1.0/dataset/rollouts/000000000000/000000000566/meta.json,32e643aa86ed42e34f579f5489819cc433830aee948a27b3a330f2eb80cf3294,phail/v1.0/dataset/rollouts/000000000000/000000000566/static.json,74ef0adec7e457085ac63cf6170f256322b85803b2a33944d3467f15e805ba4f,8
000000000567,openpi,270226-ee:199999,Pick all the items one by one from transparent tote and place them into the large grey tote.,Scissors,left,left,1775230353178406347,2026-04-03,,phail/v1.0/dataset/rollouts/000000000000/000000000567/meta.json,70e5587302e0e63f4b2211f5373d2a65247b1c6e4bc58eeba1627e8147239df3,phail/v1.0/dataset/rollouts/000000000000/000000000567/static.json,17839a55648e2014ec7bed2d1219345cb1fa9b18f395dabc750fb89fcd78d7c4,8
000000000568,groot,270226-ee_rot6d_rel:150000,Pick all the items one by one from transparent tote and place them into the large grey tote.,Scissors,right,left,1775230641324673322,2026-04-03,,phail/v1.0/dataset/rollouts/000000000000/000000000568/meta.json,cba0a67275af6929fef76da1f9000b2769b5b2944038c5ded154e31d7c4db771,phail/v1.0/dataset/rollouts/000000000000/000000000568/static.json,24f2c6694877f8c726cddec769a7319c9f76b763f60f360c346a9346c79d38bf,8
000000000569,openpi,270226-ee:199999,Pick all the items one by one from transparent tote and place them into the large grey tote.,Scissors,right,left,1775231637579998008,2026-04-03,,phail/v1.0/dataset/rollouts/000000000000/000000000569/meta.json,23cd29d6ee52152a435a9fdf7cab880f1ec85ebdafdaf7c2d0088ef47ba0a689,phail/v1.0/dataset/rollouts/000000000000/000000000569/static.json,8c70f44cc7cc8e9685649489af29061063a3e3f012207906ec6258f827987392,8
000000000570,openpi,270226-ee:199999,Pick all the items one by one from transparent tote and place them into the large grey tote.,Towels,left,left,1775232168397544889,2026-04-03,,phail/v1.0/dataset/rollouts/000000000000/000000000570/meta.json,dd6cc78bb4b2d76f1291b80098d78b99b322d63f68b4131f445894e4e88e1d56,phail/v1.0/dataset/rollouts/000000000000/000000000570/static.json,c06de6329757870e98acd21fd8bd27e50cf1a19edc917dc5cd9246887a493472,8
000000000571,openpi,270226-ee:199999,Pick all the items one by one from transparent tote and place them into the large grey tote.,Towels,right,left,1775232510955050149,2026-04-03,,phail/v1.0/dataset/rollouts/000000000000/000000000571/meta.json,a15229d9d34cdd9cefbf3a06117cd75c479a24bae2207e31a315b4ca9fd98bca,phail/v1.0/dataset/rollouts/000000000000/000000000571/static.json,ec23b04377425c6bb1821ba7870e85bd2e9ee547b4cb9aa6a29d83900d044e27,8
000000000572,openpi,270226-ee:199999,Pick all the items one by one from transparent tote and place them into the large grey tote.,Towels,left,left,1775232660052010574,2026-04-03,,phail/v1.0/dataset/rollouts/000000000000/000000000572/meta.json,ae2be3b1e2d54efb1f5b318117df5f4305555634f8bb0aef979e48457364c0e9,phail/v1.0/dataset/rollouts/000000000000/000000000572/static.json,aca97b953ccd5c4e7c22a254713b80bb2365120941f50da0d01e0ae7906aa192,8
000000000573,openpi,270226-ee:199999,Pick all the items one by one from transparent tote and place them into the large grey tote.,Towels,right,left,1775233090249093067,2026-04-03,,phail/v1.0/dataset/rollouts/000000000000/000000000573/meta.json,3a62a400d7f10eb1a58069f0430d25b1848d55cda8da89e758ed4b00b305a67b,phail/v1.0/dataset/rollouts/000000000000/000000000573/static.json,42ee4acd8d294bf7f3c19ffe8aab4b7a08f90ba3f96d571244651ffd1008267d,8
000000000574,groot,270226-ee_rot6d_rel:150000,Pick all the items one by one from transparent tote and place them into the large grey tote.,Towels,left,left,1775233378919070581,2026-04-03,,phail/v1.0/dataset/rollouts/000000000000/000000000574/meta.json,c64572e7d79f9ca83227c3bd2af39cd8cec831355bd07bf000e8def5845dc851,phail/v1.0/dataset/rollouts/000000000000/000000000574/static.json,ef7b98e0bbd64b10f7e1f1bccbccdf6535d1a5a138c3f49f28efabe4f0d3849b,8
000000000575,groot,270226-ee_rot6d_rel:150000,Pick all the items one by one from transparent tote and place them into the large grey tote.,Towels,right,left,1775233642015631888,2026-04-03,,phail/v1.0/dataset/rollouts/000000000000/000000000575/meta.json,43df0c5605238060d11d599418b111128aa6383041dc0beaf39b35227a722138,phail/v1.0/dataset/rollouts/000000000000/000000000575/static.json,af09264166f19a4d47a2313cb0c7becaed9005434e7f7411edc47d4c3e026f2b,8
000000000576,groot,270226-ee_rot6d_rel:150000,Pick all the items one by one from transparent tote and place them into the large grey tote.,Towels,right,left,1775290944309805060,2026-04-04,,phail/v1.0/dataset/rollouts/000000000000/000000000576/meta.json,3b924ec8503839d80ec881244497b85c3db20a4168cd5ba63a1014d3f1c7b0c7,phail/v1.0/dataset/rollouts/000000000000/000000000576/static.json,fe2dd7157d670c9d26dc4ef7d6cca7ceb9fef873d9b52657f5fdff26d1d94949,8
000000000577,groot,270226-ee_rot6d_rel:150000,Pick all the items one by one from transparent tote and place them into the large grey tote.,Towels,left,left,1775291242465844830,2026-04-04,,phail/v1.0/dataset/rollouts/000000000000/000000000577/meta.json,29e34b5c24209c1e931a4a0c4c43da7937b7ccdf2119d68d3a26fcf09c3d29a3,phail/v1.0/dataset/rollouts/000000000000/000000000577/static.json,f30e07fb52ab7d51212b85301d10e0f8eb4a8ca6cca65b89bb302320b2a14391,8
000000000578,groot,270226-ee_rot6d_rel:150000,Pick all the items one by one from transparent tote and place them into the large grey tote.,Towels,right,left,1775291548523562613,2026-04-04,,phail/v1.0/dataset/rollouts/000000000000/000000000578/meta.json,4b2be03dd87ce57dfe2ecefaf1abd2309a7d4427d691f8c1d355c689aa00061c,phail/v1.0/dataset/rollouts/000000000000/000000000578/static.json,8f5504edce19d5a63425a8a32dfe2454e00f65fd2b94caace04424efea9b054d,8
000000000579,groot,270226-ee_rot6d_rel:150000,Pick all the items one by one from transparent tote and place them into the large grey tote.,Towels,left,left,1775291875185748438,2026-04-04,,phail/v1.0/dataset/rollouts/000000000000/000000000579/meta.json,d93540213f71924579d0a004ba21fbf7fae0fdc6067e585ae821165bcb479cdd,phail/v1.0/dataset/rollouts/000000000000/000000000579/static.json,16cf372e5c0d045dc6803e2ee3f23b402255416a8f469c5dd8b38fb660d353d6,8
000000000580,openpi,270226-ee:199999,Pick all the items one by one from transparent tote and place them into the large grey tote.,Towels,right,left,1775292327485617625,2026-04-04,,phail/v1.0/dataset/rollouts/000000000000/000000000580/meta.json,5f2db7cdec50010b3aa57d9fef4a014a8d7c7e886a0289bb6d8cb305b7c5f828,phail/v1.0/dataset/rollouts/000000000000/000000000580/static.json,b5c666adaf4aace314a59dd9ad8a07e1b300252206c31926bd847012f18ce66b,8
000000000581,openpi,270226-ee:199999,Pick all the items one by one from transparent tote and place them into the large grey tote.,Towels,right,right,1775292546921945545,2026-04-04,,phail/v1.0/dataset/rollouts/000000000000/000000000581/meta.json,a3e56d666aa2d0cc89607098e97d68281ceef85e11c29ca43f213cdb715c52e3,phail/v1.0/dataset/rollouts/000000000000/000000000581/static.json,141b4bc374b309d2c86e12556dff15f842f7fe0fc039c6f85c3754e71f9dac7e,8
000000000582,openpi,270226-ee:199999,Pick all the items one by one from transparent tote and place them into the large grey tote.,Towels,left,right,1775292824273938265,2026-04-04,,phail/v1.0/dataset/rollouts/000000000000/000000000582/meta.json,5d68f3b804e590114c98938a70d6561ef58309683a5a4307aa84dca684f5846a,phail/v1.0/dataset/rollouts/000000000000/000000000582/static.json,678fb43d00b479c0188aac4e86c7f8cd9e3021cff5dbe6b7f786874fbe681082,8
000000000583,openpi,270226-ee:199999,Pick all the items one by one from transparent tote and place them into the large grey tote.,Towels,right,right,1775293099466740682,2026-04-04,,phail/v1.0/dataset/rollouts/000000000000/000000000583/meta.json,c94d1563a86790774c7eca30089a9dd547ebfd26f32360d3fa5d0a8749e775b3,phail/v1.0/dataset/rollouts/000000000000/000000000583/static.json,6b85f31a2127417a956ce9cfdde149a652db7d68facdee7538fae131762fdd45,8
000000000584,groot,270226-ee_rot6d_rel:150000,Pick all the items one by one from transparent tote and place them into the large grey tote.,Towels,left,right,1775293378856780516,2026-04-04,,phail/v1.0/dataset/rollouts/000000000000/000000000584/meta.json,95639dcbdc371ca6d9f53bc26c76037893ea632050ed785a95f3995e0be3b06b,phail/v1.0/dataset/rollouts/000000000000/000000000584/static.json,f0005df3d962307b7afdd07245026caed004d3c4b2ff1fafe9e85520f7db2fc7,8
000000000585,openpi,270226-ee:199999,Pick all the items one by one from transparent tote and place them into the large grey tote.,Towels,right,right,1775293691950686095,2026-04-04,,phail/v1.0/dataset/rollouts/000000000000/000000000585/meta.json,c26034ac933bca072639ae537e18222b9363907450cfef814cfe00b79530dda1,phail/v1.0/dataset/rollouts/000000000000/000000000585/static.json,f7abab30d932caf58e8c991b669e40b7faa24dd07519e8fa1c1096a5fbdefa84,8
